Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,1,1,1,1,AC_150,AC_200,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,26.379,26.379,436.972,436.972,NA,NA,NA,NA,95.372,5.3,17.994716981132076,0.05557186595646521,19.74,19.74,-31.9,-31.9,3.9,3,2,5,28,18,0.9972222222222222,NA,6,30,30,1,1,1,1,1
2022,2,3,1,1,AC_102,AC_191,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,20.875,20.875,247.868,247.868,NA,NA,NA,NA,69.747,3.56,19.591853932584268,0.0510416218618722,6.23,6.23,-32.29,-32.29,2.39,1,3,4,23,0,NA,NA,0,0,0,1,1,1,1,0
2022,3,2,1,1,AC_177,AC_107,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,22.24,22.24,305.431,305.431,NA,NA,NA,NA,47.468,2.89,16.42491349480969,0.06088312126063874,50.33,50.33,-30.95,-30.95,1.72,8,6,14,34,26,1.7273030303030303,0.32522626438937624,3.25,45.5,46,1,1,1,1,1
2022,4,4,1,1,AC_094,AC_109,G1,R,4,TRUE,TRUE,TRUE,4,"1,3,4",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,23.555,23.555,311.127,311.127,NA,NA,NA,NA,88.441,4.69,18.85735607675906,0.05302970341809794,21.48,21.48,-30.65,-30.65,2.2,6,1,7,45,30,2.049027777777778,0.5187413914204643,5,35,35,1,1,1,1,1
2022,5,1,1,1,AC_150,AC_110,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,27.268,27.268,NA,NA,NA,NA,NA,NA,57.791,3.34,17.302694610778442,0.05779446626637366,105.22,105.22,-31.43,-31.43,2.53,10,9,19,42,56,1.5345590327169274,0.29425901683659234,5.6,106.39999999999999,106,1,1,1,1,1
2022,6,5,1,1,AC_186,AC_048,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,14.48,14.48,135.878,135.878,NA,NA,NA,NA,34.442,2.71,12.709225092250923,0.0786830033099123,105.9,105.9,-30.8,-30.8,4.35,21,9,30,29,73,1.5061798435482647,0.2094719827381623,3.4761904761904763,104.28571428571429,104,1,1,1,1,1
2022,7,3,1,1,AC_015,AC_190,G1,R,3,TRUE,TRUE,TRUE,3,"2,3,4",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,24.025,24.025,336.459,336.459,NA,NA,NA,NA,14.988,0.96,15.6125,0.06405124099279423,43.89,43.89,-30.32,-30.32,4.12,7,10,17,0,35,1.6253623188405797,0.02541485242525562,5,85,85,1,1,1,1,1
2022,8,5,1,1,AC_096,AC_074,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,15.81,15.81,173.247,173.247,NA,NA,NA,NA,48.056,3.67,13.094277929155313,0.07636923589145997,15.85,15.85,-31.93,-31.93,3.96,7,1,8,45,18,1.551076923076923,0.14838363839053087,2.5714285714285716,20.571428571428573,21,1,1,1,1,1
2022,9,7,1,1,AC_107,AC_130,G1,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-10-27,2021-11-04,2022-05-13,2022-05-13,0,NA,198,190,20.151,20.151,244.007,244.007,NA,NA,NA,NA,47.489,3.16,15.028164556962023,0.06654172545220999,NA,NA,NA,NA,NA,2,1,3,13,7,1.7328571428571429,NA,3.5,10.5,10,0,1,1,1,1
2022,10,2,1,1,AC_207,AC_070,G1,R,9,TRUE,TRUE,TRUE,9,"7,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,20.256,20.256,225.473,225.473,NA,NA,NA,NA,48.245,3.75,12.865333333333332,0.07772826199606178,17.37,17.37,-31.09,-31.09,4.22,9,2,11,0,27,1.9769642857142857,0.4730039289865726,3,33,33,1,1,1,1,1
2022,11,5,1,1,AC_096,AC_181,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,15.676,15.676,152.993,152.993,NA,NA,NA,NA,18.382,1.17,15.711111111111114,0.06364922206506364,7.39,7.39,-30.73,-30.73,3.25,7,0,7,18,15,1.660277777777778,0.007463904912524736,2.142857142857143,15,15,1,1,1,1,1
2022,12,5,1,1,AC_054,AC_046,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,18.568,18.568,218.013,218.013,NA,NA,NA,NA,24.709,1.68,14.707738095238096,0.06799142013031689,NA,NA,-30.83,-30.83,2.24,8,4,12,11,27,1.7595999999999998,0.11370277041479704,3.375,40.5,40,1,1,1,1,1
2022,13,6,1,1,AC_052,AC_131,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,19.512,19.512,214.568,214.568,NA,NA,NA,NA,38.866,2.65,14.666415094339623,0.06818298770133278,69.75,69.75,-31.73,-31.73,3.16,28,3,31,18,43,2.138547619047619,0.11585970433431711,1.5357142857142858,47.60714285714286,48,1,1,1,1,1
2022,14,5,1,1,AC_064,AC_086,G1,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,23.884,23.884,319.134,319.134,NA,NA,NA,NA,42.988,2.52,17.058730158730157,0.058621010514562213,51.35,51.35,-30.91,-30.91,3.2,11,4,15,11,22,2.7604545454545453,NA,2,30,30,0,1,1,1,1
2022,15,3,1,1,AC_068,AC_056,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,16.068,16.068,NA,NA,NA,NA,NA,NA,41.239,2.68,15.387686567164177,0.06498702684352192,26.24,26.24,-31.53,-31.53,1.32,11,0,11,24,20,1.3891666666666667,0.2710575994548432,1.8181818181818181,20,20,1,1,1,1,1
2022,16,3,1,1,AC_170,AC_203,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,22.301,22.301,305.217,305.217,NA,NA,NA,NA,120.399,8.68,13.870852534562212,0.07209362204005017,NA,NA,-32.28,-32.28,4.18,16,0,16,14,58,1.1117676767676767,0.3103757584238858,3.625,58,58,0,1,1,1,1
2022,17,5,1,1,AC_165,AC_062,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,21.473,21.473,264.316,264.316,NA,NA,NA,NA,37.37,2.87,13.020905923344946,0.0767995718490768,NA,NA,-32.87,-32.87,2.37,1,0,1,23,1,1.03,NA,1,1,1,1,1,1,1,1
2022,18,3,1,1,AC_015,AC_097,G1,R,1,TRUE,TRUE,TRUE,1,"1,3,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-06-08,60,125,164,156,21.262,21.262,258.556,258.556,NA,NA,NA,NA,15.943,1.64,9.721341463414635,0.10286646177005582,271.84,271.84,-31.62,-31.62,2.76,45,7,52,0,182,1.4464179487179487,0.128718817496302,4.044444444444444,210.3111111111111,210,1,1,1,1,1
2022,19,3,1,1,AC_068,AC_089,G1,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,19.738,19.738,212.986,212.986,NA,NA,NA,NA,NA,NA,NA,NA,32.71,32.71,-29.96,-29.96,3.08,7,0,7,0,20,1.694040404040404,0.057139941914064345,2.857142857142857,20,20,0,1,1,1,1
2022,20,7,1,1,AC_169,AC_120,G1,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,21.57,21.57,251.321,251.321,NA,NA,NA,NA,47.139,2.89,16.311072664359862,0.061308046415918874,13.33,13.33,-33,-33,3.57,4,4,8,13,12,1.185625,0.3102431002455977,3,24,24,0,1,1,1,1
2022,21,1,1,1,AC_179,AC_136,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,18.638,18.638,230.707,230.707,NA,NA,NA,NA,21.259,1.55,13.715483870967741,0.07291029681546639,12.87,12.87,-32.07,-32.07,1.37,3,0,3,10,7,2.025714285714286,NA,2.3333333333333335,7,7,1,1,1,1,1
2022,22,2,1,1,AC_039,AC_168,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,16.584,16.584,165.989,165.989,NA,NA,NA,NA,45.35,3.83,11.840731070496084,0.0844542447629548,5.57,5.57,-32.46,-32.46,1.76,2,0,2,15,5,1.98,NA,2.5,5,5,1,1,1,1,1
2022,23,7,1,1,AC_045,AC_151,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,16.743,16.743,160.377,160.377,NA,NA,NA,NA,37.348,3.24,11.527160493827159,0.08675163328692301,13.39,13.39,-31.54,-31.54,4.37,5,3,8,9,14,2.2633333333333336,0.19563287612827826,2.8,22.4,22,1,1,1,1,1
2022,24,6,1,1,AC_195,AC_193,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-04-21,0,169,176,168,NA,22.863,NA,334.867,NA,NA,NA,NA,11.428,0.95,12.029473684210528,0.08312915645782289,5.43,5.43,-32.09,-32.09,2.2,0,3,3,5,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,25,4,1,1,AC_089,AC_057,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,18.683,18.683,223.966,223.966,NA,NA,NA,NA,19.398,1.12,17.319642857142856,0.05773791112485824,NA,NA,-29.93,-29.93,2.29,1,2,3,4,3,0.8166666666666668,NA,3,9,9,1,1,1,1,1
2022,26,6,1,1,AC_160,AC_015,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,21.334,21.334,292.453,292.453,11.436,0.75,15.248,0.06558237145855195,11.436,0.75,15.248,0.06558237145855195,NA,NA,-32.78,-32.78,1.83,3,0,3,0,6,2.0466666666666664,NA,2,6,6,1,1,1,1,1
2022,27,3,1,1,AC_161,AC_088,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,137,176,168,22.18,22.18,316.274,316.274,NA,NA,NA,NA,51.681,3.1,16.671290322580642,0.059983359455118915,NA,NA,NA,NA,NA,1,3,4,35,1,1.7,NA,1,4,4,1,1,1,1,1
2022,28,7,1,1,AC_045,AC_096,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-06-08,48,137,176,168,17.032,17.032,167.443,167.443,NA,NA,NA,NA,28.01,1.43,19.58741258741259,0.05105319528739735,NA,NA,NA,NA,NA,10,0,10,13,19,2.0508333333333333,0.47965409990487484,1.9,19,19,1,1,1,1,1
2022,29,5,1,1,AC_216,AC_058,G1,R,7,TRUE,TRUE,TRUE,7,"1,7,9",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,11.021,11.021,77.569,77.569,NA,NA,NA,NA,38.434,2.86,13.438461538461539,0.07441327990841443,17.59,17.59,NA,-30.62,NA,7,2,9,0,17,2.4863194444444443,0.8663040162286855,2.4285714285714284,21.857142857142854,22,1,1,1,1,1
2022,30,4,1,1,AC_091,AC_218,G1,R,2,TRUE,TRUE,TRUE,2,"6,2,9",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-09,0,157,164,156,NA,17.546,NA,192.756,NA,NA,NA,NA,56.215,3.17,17.733438485804417,0.05639064306679712,NA,19.82,NA,-31.28,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,31,3,1,1,AC_170,AC_185,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,22.038,22.038,319.345,319.345,NA,NA,NA,NA,36.054,2.39,15.085355648535565,0.06628945470682865,25.76,25.76,-31.57,-31.57,4.22,10,2,12,4,25,1.208653846153846,0.3304364381314059,2.5,30,30,1,1,1,1,1
2022,32,2,1,1,AC_207,AC_055,G1,R,5,TRUE,TRUE,TRUE,5,"7,9,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,21.178,21.178,225.618,225.618,NA,NA,NA,NA,33.852,2.66,12.726315789473682,0.07857733664185278,78.63,78.63,-31.88,-31.88,4.27,14,12,26,6,54,1.112962962962963,NA,3.857142857142857,100.28571428571429,100,1,1,1,1,1
2022,33,4,1,1,AC_091,AC_189,G1,R,3,TRUE,TRUE,TRUE,3,"3,4,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,NA,NA,NA,NA,NA,NA,37.217,2.7,13.784074074074073,0.07254749173764678,18.45,18.45,-30.93,-30.93,1.84,7,2,9,0,15,1.5542307692307693,0.6304128918424682,2.142857142857143,19.285714285714285,19,1,1,1,1,1
2022,34,1,1,1,AC_198,AC_066,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,169,176,168,21.008,21.008,240.237,240.237,NA,NA,NA,NA,26.19,1.84,14.233695652173914,0.07025582283314241,6.05,6.05,-33.23,-33.23,2.22,6,0,6,16,9,2.4074999999999998,0.2580939751330897,1.5,9,9,1,1,1,1,1
2022,35,5,1,1,AC_064,AC_205,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,17.558,17.558,184.844,184.844,NA,NA,NA,NA,17.511,1.3,13.469999999999999,0.07423904974016333,NA,NA,NA,NA,NA,0,1,1,25,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,36,5,1,1,AC_096,AC_128,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,17.31,17.31,185.814,185.814,NA,NA,NA,NA,31.264,2.4,13.026666666666667,0.07676560900716478,37.1,37.1,-31.66,-31.66,4.41,6,10,16,48,27,1.0529629629629629,NA,4.5,72,72,1,1,1,1,1
2022,37,5,1,2,AC_186,AC_153,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,24.839,24.839,329.105,329.105,NA,NA,NA,NA,25.123,1.89,13.292592592592595,0.07522986904430203,8.36,8.36,-32.18,-32.18,4.45,4,0,4,9,7,1.7714285714285716,NA,1.75,7,7,1,1,1,1,1
2022,38,5,1,2,AC_216,AC_034,G1,R,10,TRUE,TRUE,TRUE,10,"2,9,10",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,19.315,19.315,NA,NA,NA,NA,NA,NA,55.649,3.31,16.81238670694864,0.059479954716167405,NA,NA,NA,-29.64,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,39,3,1,2,AC_008,AC_068,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,23.355,23.355,366.003,366.003,NA,NA,NA,NA,49.582,2.53,19.597628458498026,0.051026582227421236,85.37,85.37,-31.1,-31.1,5.69,18,0,18,0,34,2.5241575091575092,0.8386284135591042,1.8888888888888888,34,34,1,1,1,1,1
2022,40,1,1,2,AC_150,AC_083,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,21.92,21.92,306.582,306.582,NA,NA,NA,NA,26.312,1.75,15.035428571428572,0.06650957737914259,7.03,7.03,-31.92,-31.92,4.32,4,0,4,13,5,2.1158333333333332,0.3830161731427133,1.25,5,5,1,1,1,1,1
2022,41,5,1,2,AC_124,AC_014,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,21.454,21.454,283.137,283.137,NA,NA,NA,NA,75.66,5.18,14.606177606177607,0.06846418186624371,25.73,25.73,-31.24,-31.24,2.58,5,0,5,20,8,2.569166666666667,1.0123412083987406,1.6,8,8,1,1,1,1,1
2022,42,4,1,2,AC_091,AC_204,G1,R,4,TRUE,TRUE,TRUE,4,"1,2,4",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,23.225,23.225,337.383,337.383,NA,NA,NA,NA,57.758,4.93,11.715618661257608,0.0853561411406212,97.65,97.65,-30.54,-30.54,3.04,19,0,19,0,49,2.8148669467787113,0.43942864278637517,2.5789473684210527,49,49,1,1,1,1,1
2022,43,3,1,2,AC_161,AC_213,G1,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,17.612,17.612,187.056,187.056,NA,NA,NA,NA,21.473,1.21,17.74628099173554,0.05634983467610487,11.58,11.58,-31.42,-31.42,3.31,8,3,11,2,12,2.3449999999999998,0.09899494936611673,1.5,16.5,16,0,1,1,1,1
2022,44,2,1,2,AC_177,AC_211,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,21.456,21.456,307.122,307.122,NA,NA,NA,NA,79.126,5.92,13.36587837837838,0.07481737987513586,53.01,53.01,-30.43,-30.43,3.37,12,1,13,36,24,1.7662424242424242,0.5080073316752551,2,26,26,1,1,1,1,1
2022,45,7,1,2,AC_168,AC_142,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,22.6,22.6,332.792,332.792,NA,NA,NA,NA,71.745,3.75,19.132,0.052268450763119374,40.99,40.99,-29.9,-29.9,2.91,10,4,14,15,28,2.133095238095238,0.7128309789390103,2.8,39.199999999999996,39,0,1,1,1,1
2022,46,2,1,2,AC_125,AC_038,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,19.829,19.829,237.311,237.311,NA,NA,NA,NA,35.026,2.21,15.848868778280545,0.06309598583909096,11.17,11.17,-30.35,-30.35,3.03,5,0,5,7,3,1.1633333333333333,NA,0.6,3,3,1,1,1,1,1
2022,47,1,1,2,AC_179,AC_114,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,19.056,19.056,212.406,212.406,NA,NA,NA,NA,31.023,2.18,14.230733944954128,0.07027044450891275,17.26,17.26,-31.54,-31.54,5.03,9,1,10,9,25,1.6685119047619046,0.3521223411551582,2.7777777777777777,27.77777777777778,28,1,1,1,1,1
2022,48,5,1,2,AC_186,AC_011,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,22.266,22.266,283.881,283.881,NA,NA,NA,NA,38.983,3.13,12.454632587859424,0.08029140907575098,15.23,15.23,-31.99,-31.99,2.92,6,0,6,21,16,1.686,0.2771858582251267,2.6666666666666665,16,16,1,1,1,1,1
2022,49,1,1,2,AC_002,AC_104,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,17.453,17.453,185.64,185.64,NA,NA,NA,NA,15.042,0.99,15.193939393939393,0.06581571599521341,NA,NA,-31.01,-31.01,5.43,20,1,21,21,46,2.167824074074074,0.2786318928957757,2.3,48.3,48,1,1,1,1,1
2022,50,3,1,2,AC_159,AC_094,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,16.615,16.615,150.294,150.294,NA,NA,NA,NA,33.289,1,33.289,0.030039953137673103,47.23,47.23,-31.66,-31.66,3.44,14,1,15,5,52,1.6463105413105412,0.42910065809527953,3.7142857142857144,55.714285714285715,56,1,1,1,1,1
2022,51,7,1,2,AC_169,AC_182,G1,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,20.836,20.836,277.969,277.969,NA,NA,NA,NA,56.619,4.53,12.49867549668874,0.08000847771949346,17.99,17.99,-32.06,-32.06,4.64,13,2,15,8,11,1.6083333333333334,0.3739095255985509,0.8461538461538461,12.692307692307692,13,0,1,1,1,1
2022,52,1,1,2,AC_179,AC_171,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,137,176,168,16.714,16.714,182.932,182.932,NA,NA,NA,NA,22.865,1.68,13.610119047619047,0.07347474305707413,9.09,9.09,-32.19,-32.19,3.66,3,1,4,15,8,3.105,1.0111626970967629,2.6666666666666665,10.666666666666666,11,1,1,1,1,1
2022,53,2,1,2,AC_061,AC_158,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,15.81,15.81,164.006,164.006,NA,NA,NA,NA,43.917,3.98,11.034422110552764,0.09062549809868616,332.96,332.96,-30.33,-30.33,1.74,39,1,40,20,115,2.1115566597653554,0.1046669587806324,2.948717948717949,117.94871794871796,118,1,1,1,1,1
2022,54,4,1,2,AC_097,AC_054,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,NA,20.588,NA,259.599,NA,NA,NA,NA,85.716,5.95,14.406050420168066,0.06941527836109945,58.87,58.87,-31.22,-31.22,2.91,14,0,14,35,19,2.2728333333333333,0.653344536468572,1.3571428571428572,19,19,1,1,1,1,1
2022,55,7,1,2,AC_107,AC_172,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,21.199,21.199,258.934,258.934,NA,NA,NA,NA,35.54,2.5,14.216,0.07034327518289252,12.49,12.49,-32.36,-32.36,3.26,7,0,7,26,20,1.337222222222222,0.11706545599643962,2.857142857142857,20,20,1,1,1,1,1
2022,56,3,1,2,AC_102,AC_178,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,20.349,20.349,242.089,242.089,NA,NA,NA,NA,93.048,6.09,15.278817733990149,0.06545009027598658,NA,NA,-31.96,-31.96,2.17,7,1,8,21,19,1.2973809523809523,0.5484320569482015,2.7142857142857144,21.714285714285715,22,1,1,1,1,1
2022,57,5,1,2,AC_165,AC_199,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,22.042,22.042,314.748,314.748,NA,NA,NA,NA,13.898,0.83,16.74457831325301,0.05972082314002015,47.83,47.83,-31.48,-31.48,5.93,24,7,31,0,77,1.320843691148776,0.325621855948556,3.2083333333333335,99.45833333333334,99,1,1,1,1,1
2022,58,1,1,2,AC_198,AC_072,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,19.555,19.555,226.388,226.388,NA,NA,NA,NA,20.957,1.56,13.433974358974359,0.074438135229279,16.64,16.64,-32.52,-32.52,4.08,9,1,10,11,13,2.224833333333333,0.3420039798338937,1.4444444444444444,14.444444444444445,14,1,1,1,1,1
2022,59,3,1,2,AC_159,AC_143,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,16.366,16.366,160.101,160.101,NA,NA,NA,NA,71.854,4.1,17.52536585365854,0.05706014974810031,42.34,42.34,-31.53,-31.53,3.09,11,1,12,0,33,1.802037037037037,0.4946448823861235,3,36,36,1,1,1,1,1
