Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,352,1,3,11,BO_128,BO_105,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-26,48,114,148,142,22.272,301.788,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,354,4,3,11,BO_074,BO_118,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-26,48,123,148,142,NA,NA,NA,NA,NA,NA,23.03,-27.36,2.98,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,356,5,3,11,BO_005,BO_122,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,357,1,3,11,BO_185,BO_071,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-04-08,0,114,148,142,18.368,204.704,NA,NA,NA,NA,4.8,-29.89,1.7,2,0,2,0,5,3.16,NA,2.5,5,5,1,1,1,1,1
2022,358,5,3,11,BO_070,BO_046,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,123,148,142,20.911,283.541,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,359,6,3,11,BO_153,BO_022,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,100,134,128,25.365,388.554,22.786,1.27,17.941732283464567,0.05573597823224787,13.71,-27.84,3.38,1,0,1,3,0,NA,NA,0,0,0,1,1,1,1,0
2022,360,5,3,11,BO_168,BO_175,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,100,134,128,22.972,357.825,27.412,1.66,16.513253012048192,0.06055742010798191,27.98,-28.75,2.69,1,5,6,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,361,2,3,11,BO_199,BO_069,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-05-05,34,107,141,135,18.645,169.538,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,5,2.348,NA,1.6666666666666667,5,5,1,1,1,1,1
2022,362,2,3,11,BO_029,BO_061,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-04-13,12,107,141,135,23.203,289.956,89.028,3.97,22.425188916876575,0.04459271240508604,28.61,-28.72,2.92,3,0,3,7,0,NA,NA,0,0,0,1,1,1,1,0
2022,363,6,3,11,BO_001,BO_025,G1,R,8,TRUE,TRUE,TRUE,8,"6,3,8",2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-04-13,12,107,141,135,28.891,522.788,10.856,0.63,17.23174603174603,0.058032424465733236,NA,-29.01,3.01,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,364,2,3,11,BO_038,BO_082,G1,R,1,TRUE,TRUE,TRUE,1,"1,5,4",2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,114,148,142,22.028,288.171,NA,NA,NA,NA,13.39,-28.39,2.31,1,1,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,365,5,3,11,BO_168,BO_180,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,107,141,135,27.111,459.259,27.326,1.46,18.716438356164385,0.053428968747712795,48.19,-28.82,2.68,1,0,1,2,5,2.908,NA,5,5,5,1,1,1,1,1
2022,366,1,3,11,BO_119,BO_051,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,NA,NA,86.207,3.39,25.42979351032448,0.039323952811256634,50.58,-28.62,4.02,0,0,0,8,0,NA,NA,NA,0,0,1,1,0,0,0
2022,367,5,3,11,BO_173,BO_079,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-26,62,100,134,128,25.354,424.025,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,368,1,3,11,BO_101,BO_182,G1,R,2,TRUE,TRUE,TRUE,2,"1,2",2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-05,27,114,148,142,NA,NA,57.047,3.53,16.160623229461756,0.0618788016898347,7.92,-28.85,3.55,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,369,3,3,11,BO_198,BO_159,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,114,148,142,19.118,238.881,NA,NA,NA,NA,NA,-27.91,3.7,1,12,13,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,370,4,3,11,BO_073,BO_117,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,21.954,236.954,32.81,2.63,12.475285171102662,0.08015848826577263,65.36,-27.96,3.22,0,5,5,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,371,1,3,11,BO_088,BO_050,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-13,2022-05-12,29,119,153,147,20.702,234.392,112.522,6.35,17.720000000000002,0.0564334085778781,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,372,5,3,11,BO_194,BO_037,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,123,148,142,19.61,233.901,30.749,1.69,18.194674556213016,0.05496113694754302,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,373,5,3,11,BO_070,BO_066,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,20.387,267.026,53.276,2.23,23.890582959641257,0.04185749680906975,NA,-26.86,4.87,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,374,6,3,12,BO_013,BO_114,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,107,141,135,24.058,NA,50.381,3.03,16.62739273927393,0.060141720092892155,NA,-28.09,2.73,0,4,4,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,375,5,3,12,BO_188,BO_008,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-21,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,101,141,135,NA,NA,29.456,2.33,12.64206008583691,0.07910103204780011,13.71,-27.84,3.24,1,0,1,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,376,6,3,12,BO_153,BO_177,G1,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,NA,148,142,21.275,225.106,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0
2022,377,6,3,12,BO_001,BO_048,G1,R,4,TRUE,TRUE,TRUE,4,"6,4",2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,NA,NA,83.235,4.85,17.161855670103094,0.05826875713341743,NA,-26.5,3.16,2,0,2,0,1,6.2,NA,0.5,1,1,1,1,1,1,1
2022,378,1,3,12,BO_106,BO_191,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,114,148,142,23.683,328.996,18.826,1.45,12.98344827586207,0.077021140975247,NA,-28.68,1.8,3,1,4,0,15,3.5075000000000003,0.6823580438450186,5,20,20,1,1,1,1,1
2022,380,6,3,12,BO_013,BO_141,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-04-08,0,114,148,142,21.213,275.286,12.364,0.88,14.05,0.07117437722419928,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,381,4,3,12,BO_192,BO_166,G1,R,1,TRUE,TRUE,TRUE,1,"1,6,4",2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-05-26,55,107,141,135,25.761,425.789,21.932,1.13,19.408849557522124,0.0515228889294182,NA,-26.93,3.31,4,0,4,1,1,3.58,NA,0.25,1,1,1,1,1,1,1
2022,382,4,3,12,BO_073,BO_186,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,114,148,142,18.948,219.557,NA,NA,NA,NA,137.02,-26.52,3.69,1,10,11,0,2,5.14,NA,2,22,22,1,1,1,1,1
2022,383,2,3,12,BO_022,BO_020,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,107,141,135,21.52,282.212,27.531,1.64,16.78719512195122,0.05956921288729068,NA,-26.15,1.51,1,2,3,0,2,5.32,NA,2,6,6,1,1,1,1,1
2022,384,5,3,12,BO_109,BO_001,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-21,2021-11-11,2021-11-17,2022-04-08,2022-05-26,48,108,148,142,31.062,584.185,93.751,7.53,12.450332005312085,0.08031914326247187,NA,-26.25,4.14,1,7,8,3,0,NA,NA,0,0,0,1,1,1,1,0
2022,385,1,3,12,BO_185,BO_153,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,100,134,128,NA,NA,31.903,2.03,15.71576354679803,0.0636303795881265,NA,NA,NA,4,0,4,4,4,2.335,NA,1,4,4,1,1,1,1,1
2022,386,4,3,12,BO_170,BO_111,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-26,48,114,148,142,16.365,171.841,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,387,2,3,12,BO_022,BO_009,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-15,2021-11-11,2021-11-17,2022-04-28,2022-05-20,22,134,168,162,21.485,299.229,NA,NA,NA,NA,164.73,-25.32,3.29,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,388,2,3,12,BO_189,BO_086,G1,R,8,TRUE,TRUE,TRUE,8,"5,7,8",2021-12-29,2021-11-11,2021-11-17,2022-04-08,2022-04-13,5,100,148,142,18.064,190.024,43.385,2.74,15.833941605839414,0.06315546847988937,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,389,6,3,12,BO_032,BO_096,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-05-05,27,114,148,142,NA,NA,89.365,5.15,17.352427184466016,0.05762882560286467,NA,NA,NA,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,390,6,3,12,BO_001,BO_151,G1,R,2,TRUE,TRUE,TRUE,2,"2,3,4",2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,100,134,128,20.15,263.261,32.945,1.64,20.088414634146343,0.04977993625739869,96.28,-26.14,3.34,3,0,3,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,391,1,3,12,BO_151,BO_167,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-15,2021-11-11,2021-11-17,2022-04-08,2022-04-28,20,114,148,142,23.807,292.253,32.909,1.83,17.983060109289617,0.05560788841958127,NA,-29.16,2.99,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,392,6,3,12,BO_032,BO_132,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-21,2021-11-11,2021-11-17,2022-04-21,2022-05-12,21,121,161,155,29.182,494.838,47.037,3.48,13.516379310344828,0.07398431022386631,NA,-28.27,2.26,4,0,4,0,20,2.2365,NA,5,20,20,1,1,1,1,1
2022,393,5,3,12,BO_065,BO_014,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-15,2021-11-11,2021-11-17,2022-05-20,2022-05-26,6,156,190,184,17.81,184.022,101.513,8.45,12.01337278106509,0.0832405701732783,NA,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,394,3,3,12,BO_163,BO_144,G1,n,2,TRUE,FALSE,TRUE,2,NA,2021-12-21,2021-11-11,2021-11-17,2022-04-13,2022-05-20,37,113,153,147,23.333,332.421,72.767,4.98,14.61184738955823,0.06843761595228608,NA,NA,NA,2,0,2,2,4,1.9975,NA,2,4,4,1,1,1,1,1
2022,395,2,3,12,BO_029,BO_190,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,107,141,135,20.979,222.372,17.669,1.64,10.77378048780488,0.09281792970739712,NA,-26.86,3.02,2,0,2,0,7,2.935714285714286,NA,3.5,7,7,1,1,1,1,1
2022,396,6,3,12,BO_040,BO_029,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-15,2021-11-11,2021-11-17,2022-04-13,2022-05-26,43,119,153,147,NA,NA,57.954,3.82,15.171204188481676,0.06591434586051005,NA,-27.19,2.19,1,5,6,0,1,4.44,NA,1,6,6,1,1,1,1,1
2022,265,6,3,9,BO_013,BO_053,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,25.543,315.127,67.365,4.29,15.702797202797202,0.06368292139835227,77.85,-27.97,3.21,0,0,0,8,0,NA,NA,NA,0,0,1,1,0,0,0
2022,266,6,3,9,BO_183,BO_116,G1,n,3,TRUE,FALSE,TRUE,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,15.847,150.285,5.156,0.5,10.312,0.0969743987587277,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,1,0,1,0,0
2022,267,6,3,9,BO_149,BO_106,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,22.04,282.385,25.021,1.95,12.831282051282052,0.07793453499060789,18.61,-27.92,3.66,1,2,3,2,2,4.785,NA,2,6,6,1,1,1,1,1
2022,268,6,3,9,BO_032,BO_088,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-03-25,0,109,134,128,NA,NA,17.068,1.25,13.6544,0.07323646590110147,NA,NA,NA,1,0,1,9,0,NA,NA,0,0,0,1,1,1,1,0
2022,269,5,3,9,BO_194,BO_125,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-26,62,109,134,128,19.701,244.039,19.262,1.08,17.835185185185185,0.05606894403488734,15.62,-28.3,3.44,4,2,6,5,3,1.7475,0.5975052301026326,0.75,4.5,4,1,1,1,1,1
2022,270,2,3,9,BO_022,BO_146,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,17.422,181.52,15.838,1.02,15.527450980392155,0.06440207096855664,14.71,-28.88,4.2,2,3,5,1,1,7.06,NA,0.5,2.5,2,1,1,1,1,1
2022,271,4,3,9,BO_073,BO_070,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-04-21,2022-05-05,14,136,161,155,NA,NA,31.478,2.24,14.05267857142857,0.07116081072495077,15.81,-27.6,3.01,2,2,4,4,3,3.283333333333333,NA,1.5,6,6,1,1,1,1,1
2022,272,5,3,9,BO_058,BO_123,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-13,19,109,134,128,23.754,347.857,32.209,3.01,10.700664451827244,0.09345214070601383,22.42,-29.11,3.29,3,3,6,7,10,4.433,NA,3.3333333333333335,20,20,1,1,1,1,1
2022,273,5,3,9,BO_058,BO_094,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-05,41,109,134,128,15.76,145.865,13.012,0.92,14.143478260869566,0.07070396557024285,NA,NA,NA,2,0,2,4,2,2.41,NA,1,2,2,1,1,1,1,1
2022,274,3,3,9,BO_163,BO_072,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-21,20,116,141,135,25.131,370.302,13.358,1.01,13.225742574257426,0.07561012127564007,8.53,-28.49,1.58,3,1,4,1,1,1.98,NA,0.3333333333333333,1.3333333333333333,1,1,1,1,1,1
2022,275,3,3,9,BO_039,BO_102,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,NA,NA,NA,NA,NA,NA,16.3,-28.49,4.74,1,3,4,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,276,4,3,9,BO_033,BO_143,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,26.19,379.125,25.719,2.41,10.671784232365145,0.09370504296434543,NA,NA,NA,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,277,2,3,9,BO_130,BO_174,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-13,19,109,134,128,19.424,240.766,50.119,1.79,27.999441340782123,0.03571499830403639,NA,-29.52,2.59,0,2,2,3,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,278,5,3,9,BO_109,BO_095,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-08,22,101,126,120,22.234,271.475,NA,NA,NA,NA,NA,NA,NA,5,1,6,4,7,6.174285714285714,NA,1.4,8.399999999999999,8,1,1,1,1,1
2022,279,6,3,9,BO_201,BO_199,G1,R,7,TRUE,TRUE,TRUE,7,"2,7,4",2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-05-05,49,101,126,120,21.792,288.925,NA,NA,NA,NA,32.99,-27.59,3.8,0,3,3,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,280,3,3,9,BO_163,BO_034,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-05-26,70,101,126,120,29.283,525.898,40.855,2.99,13.663879598662206,0.07318565659038062,NA,NA,NA,3,6,9,8,2,2.475,NA,0.6666666666666666,6,6,1,1,1,1,1
2022,281,5,3,9,BO_188,BO_154,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,27.073,368.758,23.354,2.05,11.39219512195122,0.08777939539265223,15.79,-28.17,3.9,5,7,12,3,7,3.354,0.033941125496954314,1.4,16.799999999999997,17,1,1,1,1,1
2022,282,1,3,9,BO_151,BO_148,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-03-25,8,101,126,120,21.016,238.877,34.7,1.77,19.6045197740113,0.0510086455331412,NA,NA,NA,0,1,1,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,283,1,3,9,BO_101,BO_024,G1,R,3,TRUE,TRUE,TRUE,3,"1,5,3",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-28,34,109,134,128,NA,NA,26.283,2.69,9.770631970260224,0.10234752501617014,16.86,NA,NA,3,1,4,0,2,2.43,NA,0.6666666666666666,2.6666666666666665,3,1,1,1,1,1
2022,284,2,3,9,BO_029,BO_090,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,NA,NA,NA,NA,NA,NA,8.97,-29.92,2.23,0,1,1,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,285,5,3,9,BO_143,BO_004,G1,R,3,TRUE,TRUE,TRUE,3,"1,3",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,NA,NA,NA,NA,NA,NA,NA,-28.6,2.33,2,0,2,0,2,NA,NA,1,2,2,1,1,1,1,1
2022,286,5,3,9,BO_168,BO_155,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,123,148,142,19.188,208.346,26.999,1.57,17.1968152866242,0.058150301863031974,29.27,-27.28,4.58,2,4,6,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,287,2,3,9,BO_187,BO_135,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-21,35,101,126,120,26.231,366.946,75.901,6.34,11.971766561514196,0.08352986126664998,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,0,1,1,0,0,0
2022,288,1,3,9,BO_106,BO_131,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,22.252,260.087,20.212,1.47,13.749659863945578,0.07272907183851178,18.36,-30.38,2.78,2,1,3,2,3,5.9875,2.202637623396096,1.5,4.5,4,1,1,1,1,1
2022,289,4,3,9,BO_033,BO_124,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,19.792,211.113,NA,NA,NA,NA,NA,NA,NA,2,2,4,0,4,6.9125,NA,2,8,8,1,1,1,1,1
2022,290,4,3,9,BO_192,BO_021,G1,R,2,TRUE,TRUE,TRUE,2,"2,7,8",2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,123,148,142,20.626,291.353,NA,NA,NA,NA,NA,-28.6,3.95,0,6,6,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
